"id","user_id","created_at","username","content"
1213567189376102400,778055833829593088,"2020-01-04 21:05:39","Ecdycis 🔜 AGDQ 2020","No stream today! I realized with everything I haven’t really taken a moment to myself and I want to process some th… https://t.co/F0nokPWvku"
1213567315553468417,49382389,"2020-01-04 21:06:09","Adam Newell","Nice to see @Tasselfoot running Goose at GDQ. Always sad I never kept with it after its first month but work took o… https://t.co/aLjecGYJ0z"
1213567418674614272,1216360274,"2020-01-04 21:06:34","year of the rat","my agdq rules, please read 💛 https://t.co/2njKZewK7J"
1213567475432009732,31477674,"2020-01-04 21:06:47","EdEMonster","Was just asking about this today and I’m so HYPE!"
1213567528473153537,118467605,"2020-01-04 21:07:00","PayThePiper","@yellowkillerbee Are you running anything at AGDQ or just doing the announcing or whatever it is they call it?"
1213567777925140487,52860596,"2020-01-04 21:07:59","Superopticien","RT @FrenchRestream: On r'met ça ?   Les Games Done Quick fêtent leurs 10 ans du 5 au 12 janvier et sont bien sûr retransmis chez nous, pour…"
1213567828231630851,40058401,"2020-01-04 21:08:11","Athena Washington","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213567920086732800,737214006,"2020-01-04 21:08:33","Violet Moon 💜🌙 Bay Area Bound!🏳️‍⚧️","RT @_Lizstar_: My GDQ rules:  Rule 1: I am friendly but shy, please say hi to me! Rule 2: I have face blindness and will prolly not know wh…"
1213567999489257475,739765247725207552,"2020-01-04 21:08:52","Stive Sam ""Eule"" Ferreira Ribeiro","Heute #ranNFL Playoffs, morgen NFL UND #AGDQ2020, das wird: https://t.co/wt3yt4FyFl"
1213568030925557760,331895401,"2020-01-04 21:09:00","Kyle O","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213568192343367681,66662654,"2020-01-04 21:09:38","neXGam_Civilization","RT @GamesDoneQuick: #AGDQ2020 Attendees: The AGDQGUEST wi-fi is for all attendees. It can ONLY be used when you are in the con areas; it ca…"
1213568252955115520,795089960277708800,"2020-01-04 21:09:53","Paladin","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213568294663442432,1271007926,"2020-01-04 21:10:03","😎 Léa 😎","Pfff y a l'AGDQ la semaine prochaine mais cette année je peux vraiment pas pas me permettre de regarder des runs en entier comme l'an passé"
1213568317098729473,1523920332,"2020-01-04 21:10:08","babu frIG","free shadow warrior no ssl lesson for all @ agdq  and toy story 2"
1213568403295866881,15315086,"2020-01-04 21:10:29","Eᴠᴀɴᴏsᴀᴜʀᴜs Rᴇx 🦖 🔜 AGDQ","real ~degen~ airplane hours now #AGDQ2020 https://t.co/vJi6oWVhTE"
1213568530316050432,3899242754,"2020-01-04 21:10:59","Scott","OMG AGDQ IS STARTING UP TOMORROW IM SOO EXCITED"
1213568586830221312,1068589209324277761,"2020-01-04 21:11:12","Valy","RT @cuhrayzeee: AGDQ 2020 is around the corner, and there is Bayonetta 2 run from @KapKapRevenge along with Devil May Cry 5 run from @DECos…"
1213568606765760512,623130516,"2020-01-04 21:11:17","Eleico⛄","RT @FrenchRestream: On r'met ça ?   Les Games Done Quick fêtent leurs 10 ans du 5 au 12 janvier et sont bien sûr retransmis chez nous, pour…"
1213568688055435264,161349582,"2020-01-04 21:11:36","Leonard eBoy","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213568688630181889,720175502,"2020-01-04 21:11:37","Sweden @ AGDQ 2020","The Pho was Good. 7/10! #soupasaiyan #AGDQ2020 https://t.co/Nohd61XBKl"
1213568741759426560,11023372,"2020-01-04 21:11:49","Dj ph","RT @FrenchRestream: On r'met ça ?   Les Games Done Quick fêtent leurs 10 ans du 5 au 12 janvier et sont bien sûr retransmis chez nous, pour…"
1213568898924023808,46956704,"2020-01-04 21:12:27","Dean Federico","RT @TheMexicanRuner: On my way to #AGDQ2020 https://t.co/ztlVG7enWQ"
1213568905710653445,84655600,"2020-01-04 21:12:28","Nicholas Canfield","Completely forgot AGDQ is next week"
1213568938493251585,1705820114,"2020-01-04 21:12:36","Tanuki Dan","Road of Baby : Baddie Daycare by @Space_PigSMM - CSX-KLG - 5FF  I took extra time to dodge all the checkpoints.   A… https://t.co/TW8Pfgh0an"
1213568955610062848,3612005714,"2020-01-04 21:12:40","Cameron","RT @zfg111: Leaving for gdq"
1213569186481393664,969830207543681024,"2020-01-04 21:13:35","Guy Writing Too Much Fanfic","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213569191783084033,633509038,"2020-01-04 21:13:37","Maoist Stock Market","RT @bombsfall: some of the best GDQ content is the kaizo runs where the level designer is on the couch and the rest of the couch are also r…"
1213569246245998592,2910758764,"2020-01-04 21:13:49","Toad22484","Have a wonderful time at GDQ y'all, I'll be cheering you all on all week long &lt;3"
1213569408381177859,1942744477,"2020-01-04 21:14:28","Plague ❄️🎄","So ready for @GamesDoneQuick AGDQ2020 tomorrow 🎮"
1213569424797700096,2664803312,"2020-01-04 21:14:32","ocelot","hi have fun at agdq!!"
1213569459375550464,1083455775698243585,"2020-01-04 21:14:40","RekuBoo","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213569459836932096,24098565,"2020-01-04 21:14:40","AGDQ@SilverMoon@AGDQ","RT @Toad22484: Have a wonderful time at GDQ y'all, I'll be cheering you all on all week long &lt;3"
1213569632562532353,1190390701504245761,"2020-01-04 21:15:22","notmoediggity42","RT @TanukiDanShow: Road of Baby : Baddie Daycare by @Space_PigSMM - CSX-KLG - 5FF  I took extra time to dodge all the checkpoints.   And wi…"
1213569728423309314,987349700549410816,"2020-01-04 21:15:44","Rotten Nihilist Pumpkin","RT @FrenchRestream: On r'met ça ?   Les Games Done Quick fêtent leurs 10 ans du 5 au 12 janvier et sont bien sûr retransmis chez nous, pour…"
1213569922007289862,2268807645,"2020-01-04 21:16:31","Alacrritas","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213570239788662786,2457218424,"2020-01-04 21:17:46","SlurpeeNinja","Finished Dragon Quest XI S.   Was amazing!!  Whar a game! Now waiting to go to AGDQ!"
1213570354897178624,94471458,"2020-01-04 21:18:14","Gyger 🔜 AGDQ2020","RT @GamesDoneQuick: #AGDQ2020 Attendees: The AGDQGUEST wi-fi is for all attendees. It can ONLY be used when you are in the con areas; it ca…"
1213570356025315333,763099826875539456,"2020-01-04 21:18:14","Lord Hayati","RT @BADbrakesSWE: @Dxtrsson #AGDQ2020 https://t.co/MhkC1J2owc"
1213570369384148995,763099826875539456,"2020-01-04 21:18:17","Lord Hayati","RT @BADbrakesSWE: Me at #AGDQ2020 https://t.co/zDQEekdBhV"
1213570424774316033,35717802,"2020-01-04 21:18:30","anders","My goal for #AGDQ2020 is to learn to spin speed properly in LttP"
1213583814091407360,735503013163372548,"2020-01-04 22:11:43","祐也","【定期】チャンネル登録宜しくお願いします！　https://t.co/cLEjkNJ2tx"
1213570451726884867,212667053,"2020-01-04 21:18:37","Zebra Unicorn 🔜 AGDQ 👀","@kelpsey_ @monimendezj @TGH_sr Last GDQ I was too shy to say hi to TGH but then he introduced himself to me and I s… https://t.co/zWGibEudam"
1213570675471990786,1469073445,"2020-01-04 21:19:30","π R ρ","RT @FrenchRestream: On r'met ça ?   Les Games Done Quick fêtent leurs 10 ans du 5 au 12 janvier et sont bien sûr retransmis chez nous, pour…"
1213570699874439169,771378417132572672,"2020-01-04 21:19:36","sentences424","AGDQ 2017 had today gg finally was horrible death thats me into the problem is one of a book or stream my stick :( don't"
1213570703607377923,84418916,"2020-01-04 21:19:37","Mandikat 🎵","RT @AliciaReneeSing: Visit the @preventcancer booth at #AGDQ2020 and score yourself a sticker!   Growing up my bro and I gamed a lot, and n…"
1213570861489369088,151193801,"2020-01-04 21:20:15","Lanxion","Finally boarded and Orlando bound. Cant wait to see my peeps at agdq"
1213571047116746763,810611399638548480,"2020-01-04 21:20:59","Nost","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213571122727399425,853953520109834241,"2020-01-04 21:21:17","Velo✨","Of course I had to get sick before GDQ .-. Well if I’m not 100% better, I’m not going. I can’t risk spreading sickness"
1213571220828041216,2891216327,"2020-01-04 21:21:40","PrinnyShow","Okay I am hype for #AGDQ2020. Look like Bayonetta 2 going to be apart of the show this year and damn I love Bayonet… https://t.co/4IgVhJwdNM"
1213571336712249345,3243850662,"2020-01-04 21:22:08","✨arya✨","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213571379431378944,15313645,"2020-01-04 21:22:18","zaratustra found footage creepypasta","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213571387673251840,210463012,"2020-01-04 21:22:20","Andy","That time of year again people!!! 😁😁"
1213571394417520640,1045194585494831104,"2020-01-04 21:22:22","Justin","Reminder for tomorrow"
1213571498537029632,49587510,"2020-01-04 21:22:46","BBQSauz @ not SGDQ","RT @ThriceNightly: my agdq rules, please read 💛 https://t.co/2njKZewK7J"
1213571507919695872,2452890469,"2020-01-04 21:22:49","5mon","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213571538110296069,732305198123757568,"2020-01-04 21:22:56","Msushi","@flarebearSR i set a bunch of the practice computers desktop to msushi pruple at sgdq so thts provabl why"
1213571734231584769,15655532,"2020-01-04 21:23:43","eni, the friendly witch","RT @eevee: it's GAMES MADE QUICK??? FOUR!  ring in the new year right by making a video game during @GamesDoneQuick!  https://t.co/N8f7em7m…"
1213571782457856002,1019440958574940161,"2020-01-04 21:23:54","Penelope","GDQ role call?  @roopert83 and I will be getting in at balls o'clock due to weather, pharmacy mishaps (wtf does ""we… https://t.co/4FmPs9Yzmn"
1213571813684453379,220660074,"2020-01-04 21:24:02","Arbel(AGDQ - 日本)","@TokyoAttack @GamesDoneQuick Ah dang was hoping for Popn :( But I imagine with Magfest going on its a bit tough."
1213571914293293061,3342164020,"2020-01-04 21:24:26","📬mailman👻","there are zero gdq runs im interested in this year. no animal crossing run i sleep"
1213571937324224513,25939724,"2020-01-04 21:24:31","C🎃🎃K🏳️‍🌈","RT @unusualcook: anyone @ agdq wanna watch the nfl playoffs I'm chillin in 208 in the south building"
1213571952079708161,280965746,"2020-01-04 21:24:35","iyashi","@akey_art on aura pas ake a l'agdq"
1213572044945862656,331053081,"2020-01-04 21:24:57","abz is ReMinding himself for KH3 ReMind!","RT @GamesDoneQuick: ONE more day until #AGDQ2020! While you wait why not relax, pull up a chair and check out our re-broadcast of last week…"
1213572249371807745,1078701746,"2020-01-04 21:25:45","Octrocket","RT @NINTENthusiast: Awesome #GamesDoneQuick 2020 begins this Sunday, Jan. 5! https://t.co/spb91wfqbV https://t.co/LdpeRrS2tI"
1213572412845035520,726113336,"2020-01-04 21:26:24","Minamiyo","@SlurpeeNinja1 Yeah the game is incredible right? Have fun at agdq!"
1213572475373666304,866584099401728000,"2020-01-04 21:26:39","Mable@AGDQ","aight i copped 2 red bulls for free gdq is pretty ok again https://t.co/I7RY2kSJUt"
1213572796380565504,2280006902,"2020-01-04 21:27:56","Grim@AGDQ","RT @GamesDoneQuick: #AGDQ2020 Attendees: The AGDQGUEST wi-fi is for all attendees. It can ONLY be used when you are in the con areas; it ca…"
1213572808678289414,818113044,"2020-01-04 21:27:59","PJ DiCesare","Landed and en route to AGDQ hotel!  See you guys soon!"
1213572895659704322,772951137838260224,"2020-01-04 21:28:20","MetaForever","@AgScorcho Me waiting for AGDQ"
1213572964186251266,401798251,"2020-01-04 21:28:36","Unintentional Comedian™","Have fun at #AGDQ2020 everyone! 🤙🤙🤙🤙"
1213572976123273216,841518584,"2020-01-04 21:28:39","Comfortably Joe","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213573068242636801,1446967982,"2020-01-04 21:29:01","Matthew ""House"" Luna ❁","@AlucardX60 Dang you going to FL for GDQ. I jellin"
1213573105685270529,198709890,"2020-01-04 21:29:10","infamousRedYoshi","Gonna yell for all of AGDQ since they're in Orlando and I just moved from there."
1213573344643223552,3294041287,"2020-01-04 21:30:07","Engi","lmao i forgot agdq 2020 starts tomorrow, have fun gamers."
1213573528768983047,719557535141924864,"2020-01-04 21:30:51","Spacer's Choice Representative","@MikeyDowling @OuterWorlds Out of character for this account. I used to be a speedrunner and all of the technical s… https://t.co/c3YNaovtlu"
1213573798911307777,139075894,"2020-01-04 21:31:55","🙏🙏🙏木村蜜柑🙏🙏🙏","RiJのアーカイブまだ見終わってないのにAGDQ始まっちゃう^〜"
1213573844922970117,1183808163541409799,"2020-01-04 21:32:06","Crukkz","@MH_Canta good time to relax and watch AGDQ"
1213573919397072897,1087728438,"2020-01-04 21:32:24","Kelli","I love what @GamesDoneQuick does for charity every year. #AGDQ2020 starts tomorrow! Cheers to Gamers doing good in… https://t.co/bzN0vuhyiL"
1213574129150054401,1016391755762229249,"2020-01-04 21:33:14","LukaMusics","AGDQ STARTS TOMORROW FUUUUUUUCK YEA I'M HYPE"
1213574207784857601,374912752,"2020-01-04 21:33:32","prakcity","Reunited with my bestest bitch #AGDQ2020 @CozmicDez https://t.co/DBsyAgbZkC"
1213574413423124482,8037702,"2020-01-04 21:34:21","Jeff","@GamesDoneQuick Wish I could be there."
1213574483191238656,1191164431,"2020-01-04 21:34:38","Blake @ game","RT @ThriceNightly: my agdq rules, please read 💛 https://t.co/2njKZewK7J"
1213574517215227904,1086825943442743296,"2020-01-04 21:34:46","Zay 🏳️‍⚧️","RT @intoxicat2: you heard of “games done quick”, but you’ll be participating in the less popular and less willing event “gains done quick”"
1213574582306689026,15494190,"2020-01-04 21:35:02","Thomas Howe","RT @mtrc: Tomorrow is Awesome Games Done Quick, a week-long charity event where people speedrun games on Twitch, 24/7, to raise money for t…"
1213574615752151044,4281406097,"2020-01-04 21:35:10","Derek (@ AGDQ 2020 in 4 days)","RT @GamesDoneQuick: #AGDQ2020 Attendees: The AGDQGUEST wi-fi is for all attendees. It can ONLY be used when you are in the con areas; it ca…"
1213574667677634560,779043245682728960,"2020-01-04 21:35:22","imperador al pacino","GDQ AMANHÃ CACETE TENHO NEM ROUPA PRA ISSO"
1213574714125369344,566675983,"2020-01-04 21:35:33","Dez","RT @prakle: Reunited with my bestest bitch #AGDQ2020 @CozmicDez https://t.co/DBsyAgbZkC"
1213574742713782275,1154350895494238210,"2020-01-04 21:35:40","zorra silla","QUE AL FINAL HAN CONSEGUIDO METER TERRARIA EN LA GDQ"
1213574752813617153,274590671,"2020-01-04 21:35:42","mspaint Goku tattoo","Really looking forward to AGDQ this year :3!"
1213574777157406725,1019440958574940161,"2020-01-04 21:35:48","Penelope","@DeeTeaSea_ @roopert83 We ended up moving onsite because @MarriottBonvoy  refuses to explain to me why at SGDQ thei… https://t.co/IaZQgZIFJI"
1213574850561884160,1181688625139978240,"2020-01-04 21:36:06","🎄Dragonguy11🎄","RT @LukaMusics: AGDQ STARTS TOMORROW FUUUUUUUCK YEA I'M HYPE"
1213575023086186497,869606143445921794,"2020-01-04 21:36:47","Gary Gato Show","RT @DerQuotenossi: Morgen um 18Uhr startet Awesome Games Done Quick 2020 Speedrunner sammeln eine Woche lang Spenden für unter anderem Doct…"
1213575362216632322,737818837933039616,"2020-01-04 21:38:08","Nick West","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213575423424118785,1212452095355285504,"2020-01-04 21:38:22","Sean Kelleher","Wild Card Weekend Starts Now. I think football is one of those edge of your seats sports in the playoffs. It is a l… https://t.co/c9fg82iXQw"
1213575503971540993,1146396745,"2020-01-04 21:38:41","Biglaw🔜@AGDQ2020🏳️‍🌈","Made it! #AGDQ2020 https://t.co/1Bdbb7Lx82"
1213575762860597249,709657459976081412,"2020-01-04 21:39:43","Krotus","Glad to see that @DECosmic is representing the DMC5 runners"
1213576023830388737,276092385,"2020-01-04 21:40:45","garbi 🔜 AGDQ 2020","Will be at agdq in about 25 minutes :D"
1213576177144741893,1009456513,"2020-01-04 21:41:22","Glen Hazel Chesnaught 💜🌰🇭🇰","@ottdogbuns Gonna wear that to agdq?"
1213576230328516609,2394569161,"2020-01-04 21:41:35","amoeba","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213576309458264065,1688841169,"2020-01-04 21:41:53","Umari0","Hope everyone has fun at gdq!"
1213576320044687360,3283772083,"2020-01-04 21:41:56","Owen","RT @TanukiDanShow: Road of Baby : Baddie Daycare by @Space_PigSMM - CSX-KLG - 5FF  I took extra time to dodge all the checkpoints.   And wi…"
1213576352487620608,2214001177,"2020-01-04 21:42:04","Atma","RT @FrenchRestream: On r'met ça ?   Les Games Done Quick fêtent leurs 10 ans du 5 au 12 janvier et sont bien sûr retransmis chez nous, pour…"
1213576482758549507,533621230,"2020-01-04 21:42:35","Kerman","@GamesDoneQuick @TwitterGaming It's the most wonderful time of the year!"
1213576489700143104,148994259,"2020-01-04 21:42:36","Mnejing","@GamesDoneQuick Not that I'm there or anything, but how exactly are you going to enforce people using it ONLY in con areas?"
1213576528862339073,1243361370,"2020-01-04 21:42:46","eldritch bläst","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213576612027027462,1032713750422409219,"2020-01-04 21:43:06","Matt","RT @wolfman2000: Dance Dad is now properly ready for Day 0 at #AGDQ2020. Feel free to say hi: I apologize in advance if I do not notice rig…"
1213576677957214211,960001817613619200,"2020-01-04 21:43:21","Cass Andromeda","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213576754910179329,895504352735047680,"2020-01-04 21:43:40","+The Glitchy Gamer","just reminding yall that AGDQ starts tomorrow"
1213576843368026113,1443357864,"2020-01-04 21:44:01","#kiwiKaiser 🥝 🍂🍁","Oh, morgen um 17:30 Uhr fängt ja schon wieder AGDQ an. 😍  https://t.co/EHTLUckb8w"
1213576876121370626,937889981678473216,"2020-01-04 21:44:09","ꙮ","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213576979259252747,190120285,"2020-01-04 21:44:33","TLH✈️AGDQ2020","RT @TanukiDanShow: Road of Baby : Baddie Daycare by @Space_PigSMM - CSX-KLG - 5FF  I took extra time to dodge all the checkpoints.   And wi…"
1213576980387504128,1068256254,"2020-01-04 21:44:33","Dxtr @ AGDQ","Rocking the Metal Slug cab. #AGDQ2020 https://t.co/XegtfD1AHJ"
1213577294490546176,1064149294507266048,"2020-01-04 21:45:48","Mimo","RT @FrenchRestream: On r'met ça ?   Les Games Done Quick fêtent leurs 10 ans du 5 au 12 janvier et sont bien sûr retransmis chez nous, pour…"
1213577358508249095,2910216295,"2020-01-04 21:46:04","bird Appreciator","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213577438204088321,717145268232130560,"2020-01-04 21:46:23","Bcrispy","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213577446676738049,844533940379684864,"2020-01-04 21:46:25","certified ghoul enthusiast","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213577619956027396,4505663752,"2020-01-04 21:47:06","Lonasci","Une nouvelle Agdq qui commence demain :) Voici mes lots pour cette édition #AGDQ2020FR https://t.co/bsUlXezMCQ"
1213577855185178624,76301598,"2020-01-04 21:48:02","Max Klyga","RT @innesmck: AGDQ stands for All Games Done Quick. they're doing all the games this year. they're gonna play through all the games. all of…"
1213577888173363200,32860208,"2020-01-04 21:48:10","diese Kathi 🥝","RT @kiwi_Kaiser: Oh, morgen um 17:30 Uhr fängt ja schon wieder AGDQ an. 😍  https://t.co/EHTLUckb8w"
1213577917642375168,772290295,"2020-01-04 21:48:17","TonyP @ AGDQ 2020","Since I've transitioned a lot of my interests/posting habits in the last year, I figure this would be worth doing.… https://t.co/YXygt9r55M"
1213577964203528199,95893723,"2020-01-04 21:48:28","Thomas","RT @kiwi_Kaiser: Oh, morgen um 17:30 Uhr fängt ja schon wieder AGDQ an. 😍  https://t.co/EHTLUckb8w"
1213578002438795265,1169777520780206081,"2020-01-04 21:48:37","Parified","getting sub 40 before gdq PauseChamp https://t.co/Fa6RlNJEzi"
1213578101424295936,4651263862,"2020-01-04 21:49:01","BigOrN👀b","RT @Lonasci: Une nouvelle Agdq qui commence demain :) Voici mes lots pour cette édition #AGDQ2020FR https://t.co/bsUlXezMCQ"
1213578175415894016,955561609782439937,"2020-01-04 21:49:18","new year, same ol’ maddie","ahhhh #AGDQ2020 starts tomorrow, time to put it on and leave it on 24/7 🙌🙌🙌"
1213578255623544832,2185798927,"2020-01-04 21:49:37","Dage4","@flarebearSR oh seeing msush's comment these are just the sgdq computers LOL"
1213578319029035009,616587527,"2020-01-04 21:49:53","Matt","@GamesDoneQuick The password is bonesaw."
1213578350054268929,521949385,"2020-01-04 21:50:00","Solski","@TGH_sr You owe me one breakfast from the one you stole last GDQ. @Benteezy totally snitched btw."
1213578488386641921,19845663,"2020-01-04 21:50:33","Lance Sorensen","Donation to cancer research in honor of Linda (Richie) battling cancer currently.  Buzzcut for Prevent Cancer - Fun… https://t.co/JicJ2Whd3a"
1213578575565058048,129753980,"2020-01-04 21:50:54","🍻へ゛","おは gdq見たまま寝てたらyiが終わるとこだった"
1213578699443974145,906814776273260544,"2020-01-04 21:51:23","Bloupeuh 🌈","RT @Dantego_P: la #AGDQ2020 / #AGDQ2020FR chez le @FrenchRestream  commence demain.  Événement qui me tient toujours autant a cœur.  Voici…"
1213578743643594758,17079223,"2020-01-04 21:51:34","Kasper 🛫 AGDQ","Made it to the hotel 💜 taking a slight break before registering and hunting down friends for food 🥰🥰🥰 #AGDQ2020 https://t.co/8D69QcCyZW"
1213578862208200704,28017273,"2020-01-04 21:52:02","Filipe Salles","RT @jejepinheiro: Lembrete amigável de que amanhã começa o Awesome Games Done Quick. É aquela maratona de speedruns cuja arrecadação é volt…"
1213578960090460161,973139774738321408,"2020-01-04 21:52:25","Teddy 2020 vision haver","#AGDQ2020 &lt;- what the frig there's an exclusive chat emoji"
1213578978839138304,261303546,"2020-01-04 21:52:30","Adam T.S.M. [AGDQ]","Hmmm... #AGDQ2020 https://t.co/GGJNmSvbC2"
1213578994613919747,3358484627,"2020-01-04 21:52:34","LEWIS","AGDQ starts tomorrow! Excite."
1213579222700085248,973139774738321408,"2020-01-04 21:53:28","Teddy 2020 vision haver","@MrShasta do you have a disc drive? I can bring it for the great post gdq saturday night/sunday morning I dont know… https://t.co/LmzkUf5Mra"
1213579339276726273,2527984410,"2020-01-04 21:53:56","Punchy","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213579430469230592,160754184,"2020-01-04 21:54:18","Holly Day ♡","I know I am probably super duper late with this, but, anyway, I am sooo happy to see that you're going to be at thi… https://t.co/YiUOfkL9o5"
1213579487125934080,37841696,"2020-01-04 21:54:31","Mooseman at GDQ","Everyone not at GDQ is missing out on Soupa Saiyan ramen shop. Soupa good! https://t.co/nUBxMTTl7C"
1213579589345103872,256478435,"2020-01-04 21:54:55","Dougy's Daily Digest","Awesome Games Done Quick is about two things — going really fast and raising millions for charity - ABC News (Austr… https://t.co/shAIGtsseh"
1213579663009648640,240341944,"2020-01-04 21:55:13","Josh Watkins","AGDQ starts tomorrow! Here's a thread of some of the runs I'm excited for:"
1213580116867112961,1213577405425582080,"2020-01-04 21:57:01","Gamer_Dad","@despawnpodcast AGDQ 2020 starts this week, be interested to hear your thoughts on speed runs. Enjoy games being br… https://t.co/k9MWvWqqxR"
1213580251118362628,2198672162,"2020-01-04 21:57:33","Cosmic Ray 💫","im super excited for agdq to START start, tho I'm also kind of glad it hasn't yet so I can relax after a loooong ca… https://t.co/M342Xp8i0s"
1213580846818627585,43363137,"2020-01-04 21:59:55","William Jefferson","RT @jejepinheiro: Lembrete amigável de que amanhã começa o Awesome Games Done Quick. É aquela maratona de speedruns cuja arrecadação é volt…"
1213580897016066050,2274421124,"2020-01-04 22:00:07","Jen Simpkins","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213580897179422720,761756733731516417,"2020-01-04 22:00:07","ZAQS World News","The people breaking video games and raising millions for charity at the same time https://t.co/aK77FbMw8N"
1213580943438602242,461194782,"2020-01-04 22:00:18","Katy Spencer Johnson, SMS #eduweb20","Hey!   😎😎 world record holding husband is #retrofamous #top50 #twitch #AGDQ2020  Watch @MrDino023 Top 50 World Reco… https://t.co/Yy3MRLDPvF"
1213581096195149824,1079719701566099457,"2020-01-04 22:00:55","Captain Homo","Mañana hacemos viewing party de AGDQ https://t.co/JikVWbpLiY"
1213581209793650688,37965357,"2020-01-04 22:01:22","emikochan","@mspowahs @qirenni Hopefully it ends up at agdq in a couple days so something good can come of it :p"
1213581363938549761,1069657310774128641,"2020-01-04 22:01:59","Queer Marquis ✨🌸 (6$ OF!)","I might be depressed and aimless but GDQ is starting soon!"
1213581487972519942,1193594520463695873,"2020-01-04 22:02:28","Cool","RT @zayl00x: GDQ packing tip: https://t.co/6GI87IchOO"
1213581497548054529,369212000,"2020-01-04 22:02:30","Gedrith @ AGDQ","Bar at the AGDQ hotel is super nice"
1213581510063857664,24359615,"2020-01-04 22:02:33","My name's on the cup.","Good thread for those interested in speed runs in the UK. Might make a trip to be a spectator ton at least one of t… https://t.co/iw3DNzDRzO"
1213581625474322438,213132224,"2020-01-04 22:03:01","JerKro @PHL🛫","JerKro AGDQ rules:  - There are no rules"
1213581714766757888,240341944,"2020-01-04 22:03:22","Josh Watkins","Thursday:  - Awful Games block is always a highlight  - Destiny and FE:3H making a GDQ debut! I love Destiny raidin… https://t.co/IHdNN5UjyI"
1213581784912289793,38299164,"2020-01-04 22:03:39","NEW YEAR NEW EGG","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213581791380070401,274590671,"2020-01-04 22:03:40","mspaint Goku tattoo","I wonder when they do Last Wish at AGDQ if they’re gonna do Riven Cheese"
1213581847940280321,16452434,"2020-01-04 22:03:54","Virginie","@dj_ph C'est toi qui fait les courses demain ?? #AGDQ2020"
1213581934611324928,378761064,"2020-01-04 22:04:15","AdirondackRick 🚆➡️ AGDQ2020","You travelled 1500 miles to a part of the country you've never been to before.  What's your first meal?  Enjoy.… https://t.co/egZSijwjCY"
1213581939258490880,989599664,"2020-01-04 22:04:16","Mr_Shasta 🔜 AGDQ 2020","@Diamond44444444 @Herc_BenchPress It's something you can change in your GDQ Bio right now in fact! That way they'll… https://t.co/D91DmCzJMD"
1213581947861176321,1377457178,"2020-01-04 22:04:18","friendly neighbourhood healer (astro)","Viernes 2:25 AM run del destiny 2 en el GDQ  A verla todo el puto mundo"
1213582001921544193,21122332,"2020-01-04 22:04:31","Uwu Meditation","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213582074420121600,15902958,"2020-01-04 22:04:48","Matthew Reynolds","RT @nattyone720: Hello speed-friends, with AGDQ20 around the corner, I wanted to remind British runners and fans that there's lot of altern…"
1213582092132589568,910697267421679617,"2020-01-04 22:04:52","...","RT @bombsfall: GDQ Eve"
